mode,row_id,sample_id,group_id,prototype_id,generated_index,rank,generated_std,generated_min,generated_max,generated_rq,requested_rq,generated_ra,requested_ra,generated_robust_range,requested_robust_range,generated_mean_abs_gradient,requested_mean_abs_gradient,generated_gradient_std,requested_gradient_std,generated_gradient_anisotropy,requested_gradient_anisotropy,generated_psd_low_power,requested_psd_low_power,generated_psd_mid_power,requested_psd_mid_power,generated_psd_high_power,requested_psd_high_power,generated_psd_slope,requested_psd_slope,generated_autocorrelation_length_px,requested_autocorrelation_length_px,generated_island_count,requested_island_count,generated_island_mean_area_px,requested_island_mean_area_px
v3_predicted_plain,afm_00012_ea2686bd44,6058,6058,,12,,0.3515758812427521,-0.9894248843193054,0.998088002204895,0.35157589292263075,4.635928406,0.2765228297541744,3.513551951,1.6827853047847747,19.88666971,0.1192091309891406,0.730225328,0.07804675240866367,0.6065121223,0.07959270720605248,0.2222464348,8.51332633437031,13.56131296,3.5170168520915044,9.148151603,0.6009142356026632,5.950890971,-4.199830248952772,-3.660344624,5.0,16.35963605,52.0,123.1687971,78.76923076923077,648.8019125
v3_predicted_plain,afm_00012_ea2686bd44,6058,6058,,13,,0.3633051812648773,-0.9927690625190735,0.996862530708313,0.36330517600911977,4.635928406,0.2938080855267504,3.513551951,1.6043810415267945,19.88666971,0.12699024162480976,0.730225328,0.08433090831035098,0.6065121223,0.0503202899105398,0.2222464348,8.512748654219866,13.56131296,3.1587664262276833,9.148151603,0.5652219579936617,5.950890971,-4.251347311182847,-3.660344624,5.0,16.35963605,49.0,123.1687971,83.59183673469387,648.8019125
v3_predicted_plain,afm_00012_ea2686bd44,6058,6058,,14,,0.37928515672683716,-0.9945459961891174,0.9895908236503601,0.37928516578875593,4.635928406,0.3110299209878634,3.513551951,1.703213505744934,19.88666971,0.12060570060958764,0.730225328,0.08097042079706646,0.6065121223,0.11999111557433799,0.2222464348,8.430082669244603,13.56131296,3.0000154549712272,9.148151603,0.529811668770839,5.950890971,-4.322806041568491,-3.660344624,6.0,16.35963605,48.0,123.1687971,85.33333333333333,648.8019125
v3_predicted_plain,afm_00012_ea2686bd44,6058,6058,,15,,0.3728915750980377,-0.9879181385040283,0.9862310886383057,0.3728915744050198,4.635928406,0.2998554266928938,3.513551951,1.6727553647756577,19.88666971,0.1249257092827401,0.730225328,0.08414528400936162,0.6065121223,0.048371841387616146,0.2222464348,8.488757083890407,13.56131296,3.1555211407384536,9.148151603,0.5641042918327527,5.950890971,-4.271316374951925,-3.660344624,5.0,16.35963605,45.0,123.1687971,91.02222222222223,648.8019125
v3_predicted_guided,afm_00012_ea2686bd44,6058,6058,,0,,0.36175966262817383,-0.9988868832588196,0.9986147284507751,0.3617596563184483,4.635928406,0.28909757415900517,3.513551951,1.6597925919294356,19.88666971,0.12414589454284569,0.730225328,0.08506790668558928,0.6065121223,0.03220144561807395,0.2222464348,8.546373256213794,13.56131296,3.37172011805832,9.148151603,0.574790264255881,5.950890971,-4.263654750911062,-3.660344624,5.0,16.35963605,48.0,123.1687971,85.33333333333333,648.8019125
v3_predicted_guided,afm_00012_ea2686bd44,6058,6058,,1,,0.36899667978286743,-0.9945111870765686,0.9996551275253296,0.3689966694030464,4.635928406,0.29793086384105816,3.513551951,1.7036476159095764,19.88666971,0.12402560269464402,0.730225328,0.0799840533371334,0.6065121223,0.06772273119551685,0.2222464348,8.528097412076228,13.56131296,3.2902267927081343,9.148151603,0.5864889463753098,5.950890971,-4.2572326455182665,-3.660344624,5.0,16.35963605,64.0,123.1687971,64.0,648.8019125
v3_predicted_guided,afm_00012_ea2686bd44,6058,6058,,2,,0.3788302540779114,-0.9981250762939453,0.9953390955924988,0.3788302588681459,4.635928406,0.30592445506637217,3.513551951,1.7082692277431488,19.88666971,0.13454045747089943,0.730225328,0.09228678952829311,0.6065121223,0.09684476073737058,0.2222464348,8.66543528124119,13.56131296,3.289244250385919,9.148151603,0.641578614252049,5.950890971,-4.211970985670268,-3.660344624,5.0,16.35963605,59.0,123.1687971,69.42372881355932,648.8019125
v3_predicted_guided,afm_00012_ea2686bd44,6058,6058,,3,,0.3713243305683136,-0.9983704090118408,0.9861922264099121,0.3713243410755598,4.635928406,0.297609567208752,3.513551951,1.6942862743139266,19.88666971,0.12371295067283769,0.730225328,0.08121785512739416,0.6065121223,0.12923631678139583,0.2222464348,8.485975644858566,13.56131296,3.398279097560087,9.148151603,0.5960161232426333,5.950890971,-4.194182347540583,-3.660344624,5.0,16.35963605,51.0,123.1687971,80.31372549019608,648.8019125
v3_predicted_guided,afm_00012_ea2686bd44,6058,6058,,4,,0.3705251216888428,-0.9957764148712158,0.9476606845855713,0.3705251302621145,4.635928406,0.30014666752343083,3.513551951,1.6874503540992738,19.88666971,0.12385208540062795,0.730225328,0.07996915339718673,0.6065121223,0.10259974755563676,0.2222464348,8.474255458896968,13.56131296,3.320465740880525,9.148151603,0.5982291372771177,5.950890971,-4.213969562519682,-3.660344624,5.0,16.35963605,57.0,123.1687971,71.85964912280701,648.8019125
v3_predicted_guided,afm_00012_ea2686bd44,6058,6058,,5,,0.3940888047218323,-0.9943456649780273,0.9720948934555054,0.3940887968877526,4.635928406,0.32062585422712053,3.513551951,1.7096833223104477,19.88666971,0.12604829126214284,0.730225328,0.08509887273307454,0.6065121223,0.06827076840950755,0.2222464348,8.558218197681494,13.56131296,3.3617408753345748,9.148151603,0.6022670625600143,5.950890971,-4.253671305676408,-3.660344624,6.0,16.35963605,46.0,123.1687971,89.04347826086956,648.8019125
v3_predicted_guided,afm_00012_ea2686bd44,6058,6058,,6,,0.3665294349193573,-0.996691882610321,0.9944649934768677,0.3665294405252222,4.635928406,0.2952497836183719,3.513551951,1.65545345723629,19.88666971,0.12235043435620428,0.730225328,0.07978727570602807,0.6065121223,0.17337357906830067,0.2222464348,8.437370451075154,13.56131296,2.9128337248207865,9.148151603,0.5393701151563605,5.950890971,-4.2820170801417765,-3.660344624,5.0,16.35963605,50.0,123.1687971,81.92,648.8019125
v3_predicted_guided,afm_00012_ea2686bd44,6058,6058,,7,,0.36622142791748047,-0.9996986985206604,0.9841310977935791,0.36622144998464057,4.635928406,0.29125553255109216,3.513551951,1.664489819407463,19.88666971,0.12801350928327665,0.730225328,0.08530141129992501,0.6065121223,0.14270951883298152,0.2222464348,8.534757591698956,13.56131296,3.2635557769041106,9.148151603,0.649450319130442,5.950890971,-4.15162526229773,-3.660344624,5.0,16.35963605,52.0,123.1687971,78.76923076923077,648.8019125
v3_predicted_guided,afm_00012_ea2686bd44,6058,6058,,8,,0.3598453402519226,-0.9977614283561707,0.9761599898338318,0.35984534063955137,4.635928406,0.288060763781949,3.513551951,1.635387978553772,19.88666971,0.12402986575564627,0.730225328,0.08389133882121501,0.6065121223,0.08171601502251688,0.2222464348,8.418516090667648,13.56131296,2.774013026586577,9.148151603,0.5186731463208,5.950890971,-4.296108302903255,-3.660344624,5.0,16.35963605,56.0,123.1687971,73.14285714285714,648.8019125
v3_predicted_guided,afm_00012_ea2686bd44,6058,6058,,9,,0.37161514163017273,-0.9878036975860596,0.9966910481452942,0.37161515596939143,4.635928406,0.29792814876228424,3.513551951,1.633219376206398,19.88666971,0.1271983726492736,0.730225328,0.08335875212312609,0.6065121223,0.14868265469610217,0.2222464348,8.526259730916552,13.56131296,3.276140533686216,9.148151603,0.6010484466145312,5.950890971,-4.217436769506031,-3.660344624,5.0,16.35963605,49.0,123.1687971,83.59183673469387,648.8019125
v3_predicted_guided,afm_00012_ea2686bd44,6058,6058,,10,,0.36122772097587585,-0.9857140779495239,0.9999961853027344,0.36122772573867673,4.635928406,0.2921957171447249,3.513551951,1.5817885595560073,19.88666971,0.12113643941696244,0.730225328,0.07817513513722395,0.6065121223,0.07962587144671662,0.2222464348,8.417685259920422,13.56131296,3.097056736043623,9.148151603,0.559042501441389,5.950890971,-4.219696192100635,-3.660344624,5.0,16.35963605,49.0,123.1687971,83.59183673469387,648.8019125
v3_predicted_guided,afm_00012_ea2686bd44,6058,6058,,11,,0.3730529844760895,-0.9956157207489014,0.9987369775772095,0.37305298174399915,4.635928406,0.3002027644235205,3.513551951,1.6895392787456514,19.88666971,0.12057718840230554,0.730225328,0.0807743210402578,0.6065121223,0.12610126549580458,0.2222464348,8.432027832364076,13.56131296,3.208772541293271,9.148151603,0.5767003616657759,5.950890971,-4.219724820130879,-3.660344624,6.0,16.35963605,51.0,123.1687971,80.31372549019608,648.8019125
v3_predicted_guided,afm_00012_ea2686bd44,6058,6058,,12,,0.37118402123451233,-0.999062180519104,0.9449667930603027,0.37118402471932316,4.635928406,0.299720152535855,3.513551951,1.608862385749817,19.88666971,0.13431214526098423,0.730225328,0.08967533506622848,0.6065121223,0.07169505199172851,0.2222464348,8.679294456028353,13.56131296,3.484319979002834,9.148151603,0.6832316958511488,5.950890971,-4.141439827891128,-3.660344624,5.0,16.35963605,50.0,123.1687971,81.92,648.8019125
v3_predicted_guided,afm_00012_ea2686bd44,6058,6058,,13,,0.37893810868263245,-0.9988583326339722,0.9783924221992493,0.37893811401057226,4.635928406,0.30567801600012945,3.513551951,1.6776091438531875,19.88666971,0.11807420552020866,0.730225328,0.07424770636741344,0.6065121223,0.11986679811374086,0.2222464348,8.493369046135467,13.56131296,3.477060429165158,9.148151603,0.6005133944264232,5.950890971,-4.240491584794918,-3.660344624,6.0,16.35963605,40.0,123.1687971,102.4,648.8019125
v3_predicted_guided,afm_00012_ea2686bd44,6058,6058,,14,,0.35845792293548584,-0.9820129871368408,0.9696733355522156,0.3584579231672784,4.635928406,0.2889548360973816,3.513551951,1.64026173889637,19.88666971,0.11638721937050063,0.730225328,0.07402678399598085,0.6065121223,0.08303842712967209,0.2222464348,8.395048238589304,13.56131296,3.2352660166794918,9.148151603,0.5642010274634798,5.950890971,-4.2603650998703415,-3.660344624,6.0,16.35963605,41.0,123.1687971,99.90243902439025,648.8019125
v3_predicted_guided,afm_00012_ea2686bd44,6058,6058,,15,,0.375436007976532,-0.9958395957946777,0.9926342368125916,0.3754360187224552,4.635928406,0.3033729506532126,3.513551951,1.7025128650665282,19.88666971,0.12552299598764494,0.730225328,0.07900202937574462,0.6065121223,0.11315384189725722,0.2222464348,8.530517028618448,13.56131296,3.4378511954848308,9.148151603,0.5971782793045324,5.950890971,-4.243236184067925,-3.660344624,5.0,16.35963605,60.0,123.1687971,68.26666666666667,648.8019125
v3_predicted_reranked,afm_00012_ea2686bd44,6058,6058,,0,1,0.36622142791748047,-0.9996986985206604,0.9841310977935791,0.36622144998464057,4.635928406,0.29125553255109216,3.513551951,1.664489819407463,19.88666971,0.12801350928327665,0.730225328,0.08530141129992501,0.6065121223,0.14270951883298152,0.2222464348,8.534757591698956,13.56131296,3.2635557769041106,9.148151603,0.649450319130442,5.950890971,-4.15162526229773,-3.660344624,5.0,16.35963605,52.0,123.1687971,78.76923076923077,648.8019125
v3_predicted_reranked,afm_00012_ea2686bd44,6058,6058,,1,2,0.37161514163017273,-0.9878036975860596,0.9966910481452942,0.37161515596939143,4.635928406,0.29792814876228424,3.513551951,1.633219376206398,19.88666971,0.1271983726492736,0.730225328,0.08335875212312609,0.6065121223,0.14868265469610217,0.2222464348,8.526259730916552,13.56131296,3.276140533686216,9.148151603,0.6010484466145312,5.950890971,-4.217436769506031,-3.660344624,5.0,16.35963605,49.0,123.1687971,83.59183673469387,648.8019125
v3_predicted_reranked,afm_00012_ea2686bd44,6058,6058,,2,3,0.3713243305683136,-0.9983704090118408,0.9861922264099121,0.3713243410755598,4.635928406,0.297609567208752,3.513551951,1.6942862743139266,19.88666971,0.12371295067283769,0.730225328,0.08121785512739416,0.6065121223,0.12923631678139583,0.2222464348,8.485975644858566,13.56131296,3.398279097560087,9.148151603,0.5960161232426333,5.950890971,-4.194182347540583,-3.660344624,5.0,16.35963605,51.0,123.1687971,80.31372549019608,648.8019125
v3_predicted_reranked,afm_00012_ea2686bd44,6058,6058,,3,4,0.37118402123451233,-0.999062180519104,0.9449667930603027,0.37118402471932316,4.635928406,0.299720152535855,3.513551951,1.608862385749817,19.88666971,0.13431214526098423,0.730225328,0.08967533506622848,0.6065121223,0.07169505199172851,0.2222464348,8.679294456028353,13.56131296,3.484319979002834,9.148151603,0.6832316958511488,5.950890971,-4.141439827891128,-3.660344624,5.0,16.35963605,50.0,123.1687971,81.92,648.8019125
v3_oracle_reranked,afm_00012_ea2686bd44,6058,6058,,0,1,0.38576796650886536,-0.9991595149040222,0.9628061056137085,0.38576796614996983,7.461155751,0.310306993231357,5.683751837,1.7025963675975802,38.45360113,0.13106703807635697,0.5738551759,0.08912401258407948,0.5797569823,0.08861497021052303,0.1581800715,8.6846798266789,15.35902125,3.6280547044020155,11.07345798,0.6958003563128324,6.144528384,-4.172135319257063,-4.185360607,5.0,23.0,65.0,56.0,63.01538461538462,1170.285714
v3_oracle_reranked,afm_00012_ea2686bd44,6058,6058,,1,2,0.39908310770988464,-0.999945878982544,0.9913130402565002,0.39908310611418485,7.461155751,0.32658547550149886,5.683751837,1.6591195034980775,38.45360113,0.12524021528923038,0.5738551759,0.08435927500408141,0.5797569823,0.15049025776534639,0.1581800715,8.55767816897932,15.35902125,3.3280765980075677,11.07345798,0.6602583784829945,6.144528384,-4.179946123048458,-4.185360607,6.0,23.0,46.0,56.0,89.04347826086956,1170.285714
v3_oracle_reranked,afm_00012_ea2686bd44,6058,6058,,2,3,0.38395455479621887,-0.9976966381072998,0.9947452545166016,0.38395456472192135,7.461155751,0.3095164832302476,5.683751837,1.751138818860054,38.45360113,0.12266682914787627,0.5738551759,0.08480853259584098,0.5797569823,0.1675674807467385,0.1581800715,8.631076437566039,15.35902125,3.670552722920865,11.07345798,0.6574826666218238,6.144528384,-4.184485595335387,-4.185360607,5.0,23.0,38.0,56.0,107.78947368421052,1170.285714
v3_oracle_reranked,afm_00012_ea2686bd44,6058,6058,,3,4,0.4020825922489166,-0.9979743957519531,0.983453094959259,0.40208261582379934,7.461155751,0.32628959878364316,5.683751837,1.765257084965706,38.45360113,0.12108872627509384,0.5738551759,0.08170913673493782,0.5797569823,0.13676152208030723,0.1581800715,8.580005860651168,15.35902125,3.595052562937999,11.07345798,0.680426959844713,6.144528384,-4.196449008589905,-4.185360607,6.0,23.0,39.0,56.0,105.02564102564102,1170.285714
v3_mean_condition,afm_00012_ea2686bd44,6058,6058,,0,,0.370468407869339,-0.9917773008346558,0.9748408794403076,0.3704684278266158,4.184250401,0.29937076095724735,3.292603032,1.6469289457798004,19.40187733,0.13012353183677536,0.7992681393,0.08640464091629928,0.6662843896,0.052113087616405825,0.1794238215,8.581345851633412,13.62486218,3.3241006515148914,8.941313773,0.6018798865235966,6.310598689,-4.227893183130854,-3.523139927,5.0,14.84347826,53.0,110.7043478,77.28301886792453,301.8089713
mvp3_v2_predicted,afm_00013_d70a92b9a0,6062,6062,,0,,0.6258313655853271,-0.9970837235450745,0.9999641180038452,0.6258313384818598,4.349701443,0.5480184137845916,3.355345241,1.976680720448494,19.51504569,0.1682564748614837,0.7343107372,0.129190452722495,0.6141323357,0.035753726613074535,0.2064083552,9.088254020830467,13.52396537,3.9769409368578588,9.018657543,1.2281536719938442,6.003099239,-3.9945278654370773,-3.610557591,6.0,16.3433385,29.0,134.6325754,141.24137931034483,547.4764236
v3_predicted_plain,afm_00013_d70a92b9a0,6062,6062,,0,,0.359599232673645,-0.9983347654342651,0.9879602193832397,0.35959923018425904,4.349701443,0.2885363801783531,3.355345241,1.6911091268062592,19.51504569,0.1253089095985388,0.7343107372,0.0816413573561236,0.6141323357,0.08936405474585755,0.2064083552,8.478008524132129,13.52396537,3.0946095553728834,9.018657543,0.5786076837386133,6.003099239,-4.239627349097818,-3.610557591,5.0,16.3433385,55.0,134.6325754,74.47272727272727,547.4764236
v3_predicted_plain,afm_00013_d70a92b9a0,6062,6062,,1,,0.3633056879043579,-0.9991942644119263,0.9922136664390564,0.363305718123695,4.349701443,0.2901516238968008,3.355345241,1.710625228881836,19.51504569,0.12152818816870772,0.7343107372,0.08070539678738232,0.6141323357,0.14381574530003405,0.2064083552,8.465257489488815,13.52396537,3.1475465660798725,9.018657543,0.5878739035670749,6.003099239,-4.228493459424976,-3.610557591,5.0,16.3433385,43.0,134.6325754,95.25581395348837,547.4764236
v3_predicted_plain,afm_00013_d70a92b9a0,6062,6062,,2,,0.36937546730041504,-0.9977155327796936,0.9907847046852112,0.36937546984551806,4.349701443,0.2960668044722675,3.355345241,1.713667572140694,19.51504569,0.12308145175310556,0.7343107372,0.08357600250327979,0.6141323357,0.19704994601270032,0.2064083552,8.51192069593548,13.52396537,3.3769040993144617,9.018657543,0.5970870099646404,6.003099239,-4.222950110788387,-3.610557591,5.0,16.3433385,47.0,134.6325754,87.14893617021276,547.4764236
v3_predicted_plain,afm_00013_d70a92b9a0,6062,6062,,3,,0.3748774230480194,-0.9864795207977295,0.9713204503059387,0.3748774317887936,4.349701443,0.30174918844984255,3.355345241,1.6796566671133042,19.51504569,0.12007895446810514,0.7343107372,0.0788789596405586,0.6141323357,0.12719539068205946,0.2064083552,8.409507388552106,13.52396537,3.0426410163192723,9.018657543,0.5549294303109484,6.003099239,-4.254013248094286,-3.610557591,6.0,16.3433385,35.0,134.6325754,117.02857142857142,547.4764236
v3_predicted_plain,afm_00013_d70a92b9a0,6062,6062,,4,,0.3529423177242279,-0.9898394346237183,0.9739503264427185,0.35294231520717306,4.349701443,0.28105441737918635,3.355345241,1.6679578757286073,19.51504569,0.11834723957741289,0.7343107372,0.07749632231576119,0.6141323357,0.07544909304798679,0.2064083552,8.450916382365596,13.52396537,3.3470988657120606,9.018657543,0.5768081692687761,6.003099239,-4.238635710444412,-3.610557591,5.0,16.3433385,58.0,134.6325754,70.62068965517241,547.4764236
v3_predicted_plain,afm_00013_d70a92b9a0,6062,6062,,5,,0.38117650151252747,-0.9954320192337036,0.9906448125839233,0.38117652030820054,4.349701443,0.3101557675007288,3.355345241,1.7261507481336595,19.51504569,0.12472221128540403,0.7343107372,0.08373558493338967,0.6141323357,0.07350732942343621,0.2064083552,8.547799553065959,13.52396537,3.144455108967894,9.018657543,0.5912738761656645,6.003099239,-4.274986359243027,-3.610557591,5.0,16.3433385,36.0,134.6325754,113.77777777777777,547.4764236
v3_predicted_plain,afm_00013_d70a92b9a0,6062,6062,,6,,0.37371036410331726,-0.9856430292129517,0.9677513837814331,0.37371037055762246,4.349701443,0.3051432091727878,3.355345241,1.6221516317129137,19.51504569,0.1322907788466475,0.7343107372,0.08663922558669244,0.6141323357,0.026608566229330284,0.2064083552,8.549906118942971,13.52396537,3.1684144368355844,9.018657543,0.5956674659361739,6.003099239,-4.233076576309198,-3.610557591,5.0,16.3433385,60.0,134.6325754,68.26666666666667,547.4764236
v3_predicted_plain,afm_00013_d70a92b9a0,6062,6062,,7,,0.3607310652732849,-0.9993862509727478,0.9355823993682861,0.36073106427971796,4.349701443,0.2907063599365096,3.355345241,1.6288288396596908,19.51504569,0.12838422106457442,0.7343107372,0.08678067745348672,0.6141323357,0.07487826573283062,0.2064083552,8.555854716522239,13.52396537,3.2057481307114197,9.018657543,0.6374959462621896,6.003099239,-4.158448998733171,-3.610557591,5.0,16.3433385,59.0,134.6325754,69.42372881355932,547.4764236
v3_predicted_plain,afm_00013_d70a92b9a0,6062,6062,,8,,0.3723798990249634,-0.9973105788230896,0.9945927262306213,0.37237989944571864,4.349701443,0.29916841790482096,3.355345241,1.708595907688141,19.51504569,0.12035503262958526,0.7343107372,0.07844778978396613,0.6141323357,0.15280174785007325,0.2064083552,8.5084787830018,13.52396537,3.4145721555314967,9.018657543,0.6144946530839204,6.003099239,-4.1957378640422,-3.610557591,6.0,16.3433385,41.0,134.6325754,99.90243902439025,547.4764236
v3_predicted_plain,afm_00013_d70a92b9a0,6062,6062,,9,,0.3686405420303345,-0.9864484071731567,0.9870344400405884,0.36864053941353747,4.349701443,0.2997462655925101,3.355345241,1.631610189676285,19.51504569,0.12388177070606257,0.7343107372,0.08400679667920993,0.6141323357,0.10215416763559297,0.2064083552,8.541987191213483,13.52396537,3.3423135809487983,9.018657543,0.648932536704728,6.003099239,-4.163827941914224,-3.610557591,5.0,16.3433385,49.0,134.6325754,83.59183673469387,547.4764236
v3_predicted_plain,afm_00013_d70a92b9a0,6062,6062,,10,,0.3719649016857147,-0.9960305690765381,0.9018601179122925,0.3719648780142912,4.349701443,0.2989997154563847,3.355345241,1.6613760620355607,19.51504569,0.12580773524471522,0.7343107372,0.08574992735124719,0.6141323357,0.1295849981330553,0.2064083552,8.535768388673853,13.52396537,3.3825631013375737,9.018657543,0.66899290335788,6.003099239,-4.125891622780888,-3.610557591,5.0,16.3433385,57.0,134.6325754,71.85964912280701,547.4764236
