prior,row_id,sample_id,group_id,candidate_index,calibration_mode,scale_nm_per_unit,offset_nm,scale_clamped,unclamped_scale_nm_per_unit,score,roughness_error,texture_error,realness_penalty,visual_richness_bonus,duplicate_penalty,normalized_std,calibrated_std_nm,nonconstant,requested_rq,uncalibrated_rq,calibrated_rq,requested_ra,uncalibrated_ra,calibrated_ra,requested_robust_range,uncalibrated_robust_range,calibrated_robust_range,requested_mean_abs_gradient,uncalibrated_mean_abs_gradient,calibrated_mean_abs_gradient,requested_gradient_std,uncalibrated_gradient_std,calibrated_gradient_std,requested_gradient_anisotropy,uncalibrated_gradient_anisotropy,calibrated_gradient_anisotropy,requested_psd_low_power,uncalibrated_psd_low_power,calibrated_psd_low_power,requested_psd_mid_power,uncalibrated_psd_mid_power,calibrated_psd_mid_power,requested_psd_high_power,uncalibrated_psd_high_power,calibrated_psd_high_power,requested_psd_slope,uncalibrated_psd_slope,calibrated_psd_slope,requested_autocorrelation_length_px,uncalibrated_autocorrelation_length_px,calibrated_autocorrelation_length_px,requested_island_count,uncalibrated_island_count,calibrated_island_count,requested_island_mean_area_px,uncalibrated_island_mean_area_px,calibrated_island_mean_area_px,rank,mode,prototype_id,generated_index,generated_std,generated_min,generated_max,generated_rq,generated_ra,generated_robust_range,generated_mean_abs_gradient,generated_gradient_std,generated_gradient_anisotropy,generated_psd_low_power,generated_psd_mid_power,generated_psd_high_power,generated_psd_slope,generated_autocorrelation_length_px,generated_island_count,generated_island_mean_area_px
mvp6_oracle_calibrated_v2,afmv2_89d4826511a7,6058,6058,2,weighted_rq_ra_range,17.99095703609621,0.0,False,17.99095703609621,1.5534219109116225,1.095847771499993,0.6460626666023964,0.0,0.29637996935143807,0.0,0.6236090660095215,11.219324111938477,True,7.461155891,0.6236090800613332,11.219324309209021,5.68375206,0.5473937765724471,9.848138040560528,38.45360184,1.9693596547842025,35.43066556930542,0.5738551617,0.16520541663929633,2.9722035899569543,0.5797569752,0.1308021267260482,2.3532554738291216,0.1581800729,0.08482401334445558,0.08482401418004219,15.35902119,9.183426412493501,14.962320920744244,11.07345772,4.08139004451071,9.842513631570052,6.144528389,1.3246227410031188,6.694789542498985,-4.185360432,-3.982334899800703,-3.982334913110762,23.0,6.0,6.0,56.0,31.0,31.0,1170.285767,132.1290322580645,132.1290322580645,2,,,,,,,,,,,,,,,,,,,
mvp6_oracle_calibrated_v2,afmv2_89d4826511a7,6058,6058,3,weighted_rq_ra_range,17.897398502149986,0.0,False,17.897398502149986,1.5036118603075692,1.1196720722099291,0.553617222459589,0.0,0.2947699493501558,0.0,0.6312832832336426,11.298328399658203,True,7.461155891,0.6312832840873515,11.298328180413721,5.68375206,0.555139586005279,9.935554111203237,38.45360184,1.9742800706624986,35.334475917816164,0.5738551617,0.17149644923654028,3.0693402049012346,0.5797569752,0.1359462206011294,2.4330836161538056,0.1581800729,0.20899757522252455,0.2089975754139044,15.35902119,9.183265872044123,14.951698552622947,11.07345772,4.047588063041889,9.797562688031366,6.144528389,1.2705898299922114,6.596419520462253,-4.185360432,-4.027609690501315,-4.027609619885691,23.0,6.0,6.0,56.0,36.0,36.0,1170.285767,113.77777777777777,113.77777777777777,1,,,,,,,,,,,,,,,,,,,
mvp6_mean_condition_calibrated_v2,afmv2_89d4826511a7,6058,6058,0,weighted_rq_ra_range,9.12881130661836,0.0,False,9.12881130661836,1.1983005013574464,0.4714551141337133,0.9760342158225377,0.0,0.2699099271714853,0.0,0.6358384490013123,5.804449081420898,True,4.184250401,0.6358384586455759,5.804449037399338,3.292603032,0.5563646585211025,5.078947746796381,19.40187733,1.9811691492795944,18.085718917846677,0.7992681393,0.15916295628896884,1.4529685264428227,0.6662843896,0.12854242851442993,1.1734395203942198,0.1794238215,0.05578398387423374,0.05578398322237289,13.62486218,9.074179989562944,13.495943528724128,8.941313773,3.9079692102226997,8.308587198851864,6.310598689,1.1309399892564433,5.049331711655119,-3.523139927,-4.097472169844864,-4.097472054660165,14.84347826,7.0,7.0,110.7043478,28.0,28.0,301.8089713,146.28571428571428,146.28571428571428,1,,,,,,,,,,,,,,,,,,,
,afmv2_89d4826511a7,6058,6058,,,,,,,,,,,,,,,,4.324730069,,,3.265336019,,,19.42108002,,,0.7704293293,,,0.6250629757,,,0.1827564733,,,13.68375518,,,8.970081992,,,6.313226931,,,-3.581133249,,,14.19240496,,,121.4638599,,,343.0902434,,,,mvp6_predicted_uncalibrated_v2_top0,,0,0.6234567165374756,-0.9979165196418762,0.9993276596069336,0.6234567080373542,0.5476747492901456,1.975767277479172,0.17344174132518364,0.1331697426655978,0.1405593853234033,9.164665670514152,4.005187027499153,1.3080307399840634,-3.975275595779374,6.0,36.0,113.77777777777777
mvp6_predicted_calibrated_v2,afmv2_f797828167ab,6062,6062,0,weighted_rq_ra_range,9.124352932037883,0.0,False,9.124352932037883,1.048091481578994,0.42174307823598883,0.8494808656924849,0.0,0.26618144605491517,0.0,0.6206536293029785,5.663063049316406,True,4.241748391,0.6206536258529172,5.663063027289884,3.340834127,0.544117868320814,4.964723727030023,19.12988349,1.9703061109781266,17.97776903152466,0.8061962793,0.15817883672177915,1.4432796084161499,0.6511618115,0.12230277928596321,1.1159337804248717,0.1834301645,0.09916004468012096,0.09916004325032596,13.6048828,9.01564536855944,13.43640923387167,8.937242921,3.8571020772713243,8.256182021838603,6.31858035,1.1510293341516158,5.088566188996568,-3.546025309,-4.066588420150989,-4.06658832872784,14.48449054,7.0,7.0,121.9278213,37.0,37.0,315.3511649,110.70270270270271,110.70270270270271,4,,,,,,,,,,,,,,,,,,,
mvp6_predicted_calibrated_v2,afmv2_f797828167ab,6062,6062,1,weighted_rq_ra_range,8.998403718865214,0.0,False,8.998403718865214,1.089621325943689,0.47776896693948406,0.8357894944953883,0.0,0.28389618296052743,0.0,0.6480963826179504,5.8318328857421875,True,4.241748391,0.6480963831126161,5.831832792760668,3.340834127,0.5763606657830479,5.186325859565263,19.12988349,1.9746536952257157,17.76873038291931,0.8061962793,0.16462380420075315,1.4813514229527769,0.6511618115,0.13278467636078423,1.1948501041679973,0.1834301645,0.11322249590593932,0.11322249646946378,13.6048828,9.124105474057563,13.51719978176873,8.937242921,3.912503301226722,8.284677042742771,6.31858035,1.2088920527979456,5.140928355882797,-3.546025309,-4.071122941208756,-4.071122895227674,14.48449054,7.0,7.0,121.9278213,30.0,30.0,315.3511649,136.53333333333333,136.53333333333333,,,,,,,,,,,,,,,,,,,,
mvp6_predicted_calibrated_v2,afmv2_f797828167ab,6062,6062,2,weighted_rq_ra_range,9.116801134262214,0.0,False,9.116801134262214,1.004873464072651,0.43567649368120415,0.7858672441305534,0.0,0.2974841245649794,0.0,0.6255950927734375,5.703425884246826,True,4.241748391,0.6255951150381587,5.703426333946591,3.340834127,0.5507840563907858,5.021388780495142,19.12988349,1.9664381021261215,17.92762536048889,0.8061962793,0.17207509371883853,1.5687744298891269,0.6511618115,0.13170195685884303,1.2007005687131254,0.1834301645,0.10468292278860135,0.10468292182480063,13.6048828,9.175298417237617,13.594650055287394,8.937242921,4.066190196462444,8.468003682352986,6.31858035,1.3262573416490908,5.346129256113634,-3.546025309,-3.954654329201506,-3.9546543415928945,14.48449054,6.0,6.0,121.9278213,35.0,35.0,315.3511649,117.02857142857142,117.02857142857142,2,,,,,,,,,,,,,,,,,,,
mvp6_predicted_calibrated_v2,afmv2_f797828167ab,6062,6062,3,weighted_rq_ra_range,9.127601892499063,0.0,False,9.127601892499063,1.1359626216036056,0.43359415371626703,0.9534653398762869,0.0,0.30201902006845477,0.0,0.624721884727478,5.702212810516357,True,4.241748391,0.6247219040031463,5.702212666777794,3.340834127,0.5487774564255105,5.009022002919086,19.12988349,1.964811587333679,17.93401728630066,0.8061962793,0.17033543364120488,1.5547539808265882,0.6511618115,0.128821056014677,1.1758272807550438,0.1834301645,0.041287265662573416,0.04128726526531548,13.6048828,9.151017498616167,13.572659962372834,8.937242921,3.982972799452755,8.384795013963407,6.31858035,1.3855837124302222,5.409976022961619,-3.546025309,-3.9776397925718374,-3.977639747751473,14.48449054,6.0,6.0,121.9278213,32.0,32.0,315.3511649,128.0,128.0,,,,,,,,,,,,,,,,,,,,
mvp6_predicted_calibrated_v2,afmv2_f797828167ab,6062,6062,4,weighted_rq_ra_range,9.101755627259978,0.0,False,9.101755627259978,1.0212356187283338,0.43207955411881366,0.8085456994993776,0.0,0.28840247494990984,0.0,0.625713586807251,5.695092678070068,True,4.241748391,0.6257136090458421,5.695092657272873,3.340834127,0.5499031511728817,5.0050843600094534,19.12988349,1.9710657322406768,17.940160312652587,0.8061962793,0.16620897759255837,1.5127935754175816,0.6511618115,0.1279546372886092,1.16461190001762,0.1834301645,0.11145757037520312,0.11145756998930459,13.6048828,9.129236232101247,13.545189474966469,8.937242921,3.941529302302557,8.337023481523518,6.31858035,1.283582701290405,5.274155140931688,-3.546025309,-4.027722887837298,-4.027722840843753,14.48449054,6.0,6.0,121.9278213,39.0,39.0,315.3511649,105.02564102564102,105.02564102564102,3,,,,,,,,,,,,,,,,,,,
mvp6_predicted_calibrated_v2,afmv2_f797828167ab,6062,6062,5,weighted_rq_ra_range,9.003688651505216,0.0,False,9.003688651505216,1.2183860211327382,0.4772567142661579,0.9913650020935448,0.0,0.2598134740412787,0.0,0.6491132974624634,5.844414234161377,True,4.241748391,0.6491132975135656,5.8444141332808455,3.340834127,0.574523869357549,5.172834134144768,19.12988349,1.9733226537704467,17.767182807922364,0.8061962793,0.15178442730787828,1.3666197496200203,0.6511618115,0.12375909943394585,1.114288420170916,0.1834301645,0.0675496081857957,0.06754960653720653,13.6048828,9.041791204931465,13.43588897588467,8.937242921,3.8562101308038184,8.22839867035165,6.31858035,1.0884349968586629,4.928154085196681,-3.546025309,-4.147523126347767,-4.147523105915902,14.48449054,8.0,8.0,121.9278213,22.0,22.0,315.3511649,186.1818181818182,186.1818181818182,,,,,,,,,,,,,,,,,,,,
